id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
9062,1,1,27,55713.0,Beograd,Zvezdara,,0,5,1,1,0,1,1,0,Centralno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-cvetkova-pijaca-2734m2-m2-novogradnja-povrat-pdv/NkVR7dkKgg_/
416,1,1,39,55680.0,Zlatibor,Golija,,0,5,2,1,0,,1,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLAfvNEglP/
8265,1,1,39,55680.0,Zlatibor,Golija,,0,5,2,1,0,1,1,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLAfvNEglP/
8772,1,1,39,55680.0,Zlatibor,Golija,,0,5,2,1,0,1,1,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLAfvNEglP/
8650,1,1,58,53000.0,Beograd,Borca III,,3,5,3,1,0,1,1,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vise-stanova-u-ponudi/Nk_DqejTC9m/
9138,1,1,58,53000.0,Beograd,Borca III,,3,5,3,1,0,1,1,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vise-stanova-u-ponudi/Nk_DqejTC9m/
8311,1,1,35,50050.0,Zlatibor,Obudojevica,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/zlatibor-novogradnja-337-m2-50050-eura/NkSyQSrV3Fn/
8818,1,1,35,50050.0,Zlatibor,Obudojevica,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/zlatibor-novogradnja-337-m2-50050-eura/NkSyQSrV3Fn/
8321,1,1,24,50000.0,Zlatibor,Zova,,3,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apart-hotel-na-zlatiboru-2385-m2-50000-eura/Nk315HrFgS0/
8828,1,1,24,50000.0,Zlatibor,Zova,,3,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apart-hotel-na-zlatiboru-2385-m2-50000-eura/Nk315HrFgS0/
8305,1,1,36,49500.0,Zlatibor,Zova,,,,1,1,0,0,,,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-36m2-49500-eura-stan-br8/Nk2nbXcRuKq/
8327,1,1,30,49500.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartman-30-m2-49500-eur/NkGI-xZR4xZ/
8812,1,1,36,49500.0,Zlatibor,Zova,,,,1,1,0,0,,,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-36m2-49500-eura-stan-br8/Nk2nbXcRuKq/
8834,1,1,30,49500.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartman-30-m2-49500-eur/NkGI-xZR4xZ/
6599,0,1,220,49000.0,Jazak,,1500,,2,,1,1,,0,1,,2021,Nadogradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-na-fruskoj-gori-siva-gradnja/Nk478zspU1F/
8577,1,1,32,48000.0,Zlatibor,Centar,,3,6,1,1,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajem-stan-400m-od-mone/Nk7IZ6lS6vw/
9071,1,1,32,48000.0,Zlatibor,Centar,,3,6,1,1,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajem-stan-400m-od-mone/Nk7IZ6lS6vw/
8313,1,1,35,45950.0,Zlatibor,Obudojevica,,,,1,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-potoci-35m2-45950-eura/NkwOEjKciSf/
8820,1,1,35,45950.0,Zlatibor,Obudojevica,,,,1,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-potoci-35m2-45950-eura/NkwOEjKciSf/
8306,1,1,31,42650.0,Zlatibor,Zova,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-31m2-42650-eura-stan-br2/Nk7TsAmjU8a/
8813,1,1,31,42650.0,Zlatibor,Zova,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-31m2-42650-eura-stan-br2/Nk7TsAmjU8a/
8312,1,1,26,37200.0,Zlatibor,Obudojevica,,,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/zlatibor-novogradnja-26-m2-37200-eura/Nk0XQE5_Grg/
8819,1,1,26,37200.0,Zlatibor,Obudojevica,,,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/zlatibor-novogradnja-26-m2-37200-eura/Nk0XQE5_Grg/
7057,0,1,27,14900.0,Beograd,Batajnica,500,,,,,0,,,,,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-5-ari-stara-pazova/NkNRD5yoyqq/
8578,1,1,36,1500.0,Zlatibor,Centar,,2,5,2,1,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajem-ususkan-stan-350m-od-mone/Nk1GwQ0HrrE/
9072,1,1,36,1500.0,Zlatibor,Centar,,2,5,2,1,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajem-ususkan-stan-350m-od-mone/Nk1GwQ0HrrE/
